DateTime,RioMameyes_Discharge,RioSabana_Discharge,RioGrande_Discharge,RioIcacos_Discharge,Sabana_Precipitation,EastPeak_Precipitation,Bisley1_Precipitation,Bisley2_Precipitation,Sabana_AirTemperature,EastPeak_AirTemperature,Sabana_RelativeHumidity,Bisley2_RelativeHumidity,Sabana_WindDirection,EastPeak_WindDirection,Bisley1_WindDirection,Sabana_WindSpeed,EastPeak_WindSpeed,Bisley1_WindSpeed,Bisley2_WindSpeed,EastPeak_VaporPressure,PuertoRico_SoilMoisture_1,PuertoRico_SoilMoisture_2,PuertoRico_SoilMoisture_3,PuertoRico_SoilMoisture_4,PuertoRico_SoilMoisture_5,PuertoRico_SoilMoisture_6,PuertoRico_SoilMoisture_7,LQR3_Isotope_2H_precipitation,LQR3_Isotope_18O_precipitation,LQR4_Isotope_2H_precipitation,LQR4_Isotope_18O_precipitation,LQR5a_Isotope_2H_precipitation,LQR5a_Isotope_18O_precipitation,LQR5b_Isotope_2H_precipitation,LQR5b_Isotope_18O_precipitation,LQR6_Isotope_2H_precipitation,LQR6_Isotope_18O_precipitation,SanAgustin_Isotope_2H_precipitation,SanAgustin_Isotope_18O_precipitation,LQSW7_Isotope_2H_discharge,LQSW7_Isotope_18O_discharge,LQSM3a_Isotope_2H_discharge,LQSM3a_Isotope_18O_discharge,LQSM3b_Isotope_2H_discharge,LQSM3b_Isotope_18O_discharge,LQS1_Isotope_2H_discharge,LQS1_Isotope_18O_discharge,LQS2_Isotope_2H_discharge,LQS2_Isotope_18O_discharge,LQS3_Isotope_2H_discharge,LQS3_Isotope_18O_discharge,LQS4_Isotope_2H_discharge,LQS4_Isotope_18O_discharge,LQS5_Isotope_2H_discharge,LQS5_Isotope_18O_discharge,LQS6_Isotope_2H_discharge,LQS6_Isotope_18O_discharge,LQS7_Isotope_2H_discharge,LQS7_Isotope_18O_discharge,LQS8_Isotope_2H_discharge,LQS8_Isotope_18O_discharge,LQS9_Isotope_2H_discharge,LQS9_Isotope_18O_discharge,LQS10_Isotope_2H_discharge,LQS10_Isotope_18O_discharge,LQS11_Isotope_2H_discharge,LQS11_Isotope_18O_discharge,LQS12_Isotope_2H_discharge,LQS12_Isotope_18O_discharge,LQS13_Isotope_2H_discharge,LQS13_Isotope_18O_discharge,LQS14_Isotope_2H_discharge,LQS14_Isotope_18O_discharge,LQS15_Isotope_2H_discharge,LQS15_Isotope_18O_discharge,LQS16_Isotope_2H_discharge,LQS16_Isotope_18O_discharge,LQS17_Isotope_2H_discharge,LQS17_Isotope_18O_discharge,LQS18_Isotope_2H_discharge,LQS18_Isotope_18O_discharge,LQS19_Isotope_2H_discharge,LQS19_Isotope_18O_discharge
1995-02-15,906.1376,93.44544,178.39584,376.61344,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-16,1500.7904,218.03936000000002,260.51456,308.65312,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-17,1132.672,184.0592,396.4352,243.52447999999998,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-18,991.088,155.7424,396.4352,244.37398400000004,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-19,1387.5232,161.40576000000001,736.2368,297.3264000000001,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-20,1132.672,130.25727999999998,736.2368,229.932416,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-21,1953.8592,283.168,1104.3552,297.3264000000001,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-22,1076.0384,150.07904,594.6528000000002,176.98000000000005,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-23,792.8704,84.9504,877.8208,158.857248,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-24,736.2368,73.62368000000002,232.19776,152.061216,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-25,5748.3104,2718.4128,3879.4016,2163.4035200000008,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-26,1529.1072,481.3856,2010.4928,656.94976,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-27,6626.1312,2520.1952,6767.715200000002,2460.72992,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-28,6201.3792,3709.5008,5068.7072,1826.4336,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,14.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-01,1472.4736,424.752,934.4544,334.13824000000005,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-02,1047.7216,232.19776,566.336,248.055168,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-03,877.8208,169.9008,453.0688,219.4552,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-04,1330.8896,240.6928,481.3856,430.41535999999996,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-05,1302.5728,226.5344,566.336,267.310592,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-06,821.1872000000003,150.07904,368.1184,184.342368,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-07,2605.1456,2718.4128,821.1872000000003,444.57376,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-08,1330.8896,396.4352,877.8208,234.463104,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-09,3511.2832,1699.0079999999996,764.5536,637.128,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-10,1387.5232,481.3856,509.7024,260.23139199999997,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-11,906.1376,201.04928,339.8016,247.488832,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-12,1104.3552,181.22752000000003,1160.9888,577.6627199999998,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-13,2067.1264,1274.256,1500.7904,942.94944,,,,,,,,,,,,,,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-14,1415.84,424.752,2010.4928,733.40512,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-15,991.088,212.376,594.6528000000002,317.14816,,,,,,,,,,,,,,0.6950000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-16,877.8208,172.73247999999995,396.4352,280.053152,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-17,764.5536,161.40576000000001,339.8016,265.328416,,,,,,,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-18,736.2368,141.584,311.4848,257.966048,,,,,,,,,,,,,,0.5900000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-19,679.6032,133.08896000000001,274.67296,246.35616,,,,,,,,,,,,,,0.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-20,651.2864,135.92064,260.51456,238.99379199999998,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-21,622.9696,130.25727999999998,252.01952000000003,233.330432,,,,,,,,,,,,,,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-22,622.9696,116.09888,232.19776,234.74627200000003,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-23,566.336,127.4256,212.376,227.10073599999998,,,,,,,,,,,,,,0.45799999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-24,566.336,107.60383999999999,203.88096000000002,223.136384,,,,,,,,,,,,,,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-25,566.336,107.60383999999999,189.72256000000002,220.021536,,,,,,,,,,,,,,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-26,538.0192,99.1088,178.39584,214.924512,,,,,,,,,,,,,,0.48200000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-27,538.0192,99.1088,195.38592000000003,251.736352,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-28,509.7024,93.44544,192.55424,216.62352,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-29,481.3856,82.11872,167.06912000000003,191.421568,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-30,481.3856,84.9504,167.06912000000003,191.704736,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,481.3856,76.45536000000001,150.07904,187.457216,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-01,481.3856,73.62368000000002,141.584,184.342368,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-02,453.0688,73.62368000000002,130.25727999999998,185.191872,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-03,424.752,79.28703999999998,127.4256,179.24534400000005,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-04,396.4352,76.45536000000001,124.59392,185.758208,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-05,566.336,93.44544,118.93056000000001,190.855232,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-06,453.0688,90.61376,127.4256,186.041376,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-07,424.752,82.11872,121.76223999999999,178.39584,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-08,396.4352,73.62368000000002,110.43552,177.263168,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-09,396.4352,87.78208000000002,107.60383999999999,180.378016,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-10,368.1184,84.9504,107.60383999999999,175.56416000000004,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-11,396.4352,73.62368000000002,107.60383999999999,176.98000000000005,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-12,906.1376,130.25727999999998,622.9696,328.47488,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-13,538.0192,79.28703999999998,181.22752000000003,185.758208,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-14,481.3856,67.96032,138.75232000000003,179.81168,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-15,736.2368,252.01952000000003,424.752,204.447296,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-16,1557.424,509.7024,651.2864,478.55392,,,,,,,,,,,,,,0.4533333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-17,679.6032,113.2672,252.01952000000003,198.2176,,,,,,,,,,,,,,0.4566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-18,538.0192,82.11872,186.89088,180.944352,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-19,509.7024,70.792,172.73247999999995,174.431488,,,,,,,,,,,,,,0.4633333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-20,481.3856,67.96032,150.07904,165.65328,,,,,,,,,,,,,,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-21,481.3856,67.96032,133.08896000000001,169.051296,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-22,481.3856,70.792,152.91072000000003,163.104768,,,,,,,,,,,,,,0.4733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-23,481.3856,67.96032,133.08896000000001,161.972096,,,,,,,,,,,,,,0.4766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-24,453.0688,67.96032,118.93056000000001,162.538432,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-25,453.0688,90.61376,169.9008,162.8216,,,,,,,,,,,,,,0.4725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-26,424.752,73.62368000000002,110.43552,158.57407999999995,,,,,,,,,,,,,,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-27,424.752,76.45536000000001,113.2672,150.07904,,,,,,,,,,,,,,0.4575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-28,424.752,73.62368000000002,101.94048000000001,142.71667200000005,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-29,396.4352,70.792,99.1088,140.734496,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-30,396.4352,73.62368000000002,104.77216,142.15033599999995,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,9.7,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-01,368.1184,73.62368000000002,104.77216,136.486976,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-02,339.8016,70.792,99.1088,137.619648,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-03,311.4848,70.792,99.1088,140.16816,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-04,877.8208,76.45536000000001,110.43552,217.75619200000003,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-05,1500.7904,90.61376,127.4256,197.65126400000003,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-06,1160.9888,99.1088,135.92064,176.696832,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-07,792.8704,232.19776,311.4848,157.15823999999995,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-08,1019.4048,144.41567999999995,198.2176,166.785952,,,,,,,,,,,,,,0.4703333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-09,736.2368,124.59392,169.9008,162.538432,,,,,,,,,,,,,,0.4906666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-10,481.3856,82.11872,113.2672,149.795872,,,,,,,,,,,,,,0.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-11,368.1184,79.28703999999998,107.60383999999999,158.007744,,,,,,,,,,,,,,0.5313333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-12,538.0192,90.61376,127.4256,144.698848,,,,,,,,,,,,,,0.5516666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-13,1076.0384,3313.0656,1585.7408,139.88499199999998,,,,,,,,,,,,,,0.5720000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-14,622.9696,368.1184,209.54432000000003,139.03548800000002,,,,,,,,,,,,,,0.5923333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-15,7192.4672,5974.8448,2831.680000000001,920.296,,,,,,,,,,,,,,1.1619486129550625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-16,3398.016,2208.7104,849.5039999999998,438.9104,,,,,,,,,,,,,,0.9137989867620168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-17,764.5536,249.18784,141.584,182.077024,,,,,,,,,,,,,,1.2215455653872989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-18,538.0192,158.57407999999995,104.77216,172.44931200000005,,,,,,,,,,,,,,0.9635436742616662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-19,651.2864,679.6032,339.8016,227.10073599999998,,,,,,,,,,,,,,1.8674594720868192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-20,962.7712,368.1184,181.22752000000003,261.64723200000003,,,,,,,,,,,,,,1.560654433059432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-21,1302.5728,679.6032,339.8016,222.003712,,,,,,,,,,,,,,1.221707637330343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-22,566.336,283.168,135.92064,181.22752000000003,,,,,,,,,,,,,,1.247958101927382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-23,424.752,223.70272000000003,113.2672,169.9008,,,,,,,,,,,,,,1.0315141486259918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-24,396.4352,198.2176,99.1088,164.23744,,,,,,,,,,,,,,0.779267832615754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-25,538.0192,192.55424,99.1088,196.80176,,,,,,,,,,,,,,1.367311934554439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-26,1019.4048,198.2176,113.2672,195.669088,,,,,,,,,,,,,,1.2256010269539714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-27,3313.0656,1132.672,538.0192,605.97952,,,,,,,,,,,,,,1.133522395605674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-28,1982.176,877.8208,424.752,410.5936,,,,,,,,,,,,,,0.3469324063803917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-29,4955.440000000001,2350.2944,1132.672,1282.75104,,,,,,,,,,,,,,1.4077041951381966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-30,3369.6992,4672.272,2265.344,639.9596799999998,,,,,,,,,,,,,,0.9176666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-31,2435.2448,1359.2064,821.1872000000003,379.44512000000003,,,,,,,,,,,,,,0.938,,,,,,,,,,,,,,,,,,,,5.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-01,1727.3248,396.4352,249.18784,243.807648,,,,,,,,,,,,,,0.9583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-02,2548.512,1160.9888,764.5536,529.5241599999998,,,,,,,,,,,,,,0.9786666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-03,3936.0352,1642.3744000000006,1047.7216,855.1673599999998,,,,,,,,,,,,,,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-04,1557.424,368.1184,232.19776,233.6136,,,,,,,,,,,,,,1.0193333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-05,1189.3056,249.18784,130.25727999999998,181.22752000000003,,,,,,,,,,,,,,1.0396666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
