DateTime,SCNFM_Discharge,BartlettDam_Precipitation,FountainHills_Precipitation,MormonFlat_Precipitation,PunkinCtr_Precipitation,StewartMtn_Precipitation,Sunflower3NNW_Precipitation
1994-09-10,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-11,0.0,0.0,0.0,3.0,0.0,4.0,
1994-09-12,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-13,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-14,0.0,19.0,55.0,0.0,0.0,0.0,
1994-09-15,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-16,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-17,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-18,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-19,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-20,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-21,0.0,33.0,7.0,0.0,29.0,0.0,
1994-09-22,0.0,0.0,1.0,0.0,0.0,0.0,
1994-09-23,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-24,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-25,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-26,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-27,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-28,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-29,0.0,0.0,0.0,0.0,0.0,0.0,
1994-09-30,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-01,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-02,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-03,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-04,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-05,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-06,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-07,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-08,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-09,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-10,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-11,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-12,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-13,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-14,0.0,5.0,2.0,2.0,0.0,0.0,
1994-10-15,28.3168,0.0,0.0,32.0,39.0,0.0,
1994-10-16,28.3168,39.0,73.0,62.0,78.0,68.0,
1994-10-17,0.0,1.0,1.0,0.0,117.0,0.0,
1994-10-18,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-19,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-20,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-21,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-22,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-23,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-24,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-25,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-26,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-27,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-28,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-29,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-30,0.0,0.0,0.0,0.0,0.0,0.0,
1994-10-31,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-01,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-02,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-03,0.0,2.0,29.0,0.0,32.0,1.0,
1994-11-04,0.0,6.0,3.0,0.0,20.0,30.0,
1994-11-05,28.3168,0.0,0.0,0.0,0.0,0.0,
1994-11-06,56.6336,0.0,0.0,0.0,0.0,0.0,
1994-11-07,56.6336,0.0,0.0,0.0,0.0,0.0,
1994-11-08,56.6336,0.0,0.0,0.0,0.0,0.0,
1994-11-09,56.6336,0.0,0.0,20.75,0.0,0.0,
1994-11-10,56.6336,0.0,0.0,41.5,0.0,0.0,
1994-11-11,56.6336,0.0,0.0,62.24999999999999,43.5,0.0,
1994-11-12,254.8512,93.0,67.0,83.0,87.0,0.0,
1994-11-13,226.5344,9.0,29.0,10.0,48.5,65.0,
1994-11-14,56.6336,0.0,0.0,0.0,10.0,130.0,
1994-11-15,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-16,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-17,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-18,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-19,0.0,1.0,0.0,0.0,2.0,3.0,
1994-11-20,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-21,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-22,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-23,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-24,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-25,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-26,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-27,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-28,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-29,0.0,0.0,0.0,0.0,0.0,0.0,
1994-11-30,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-01,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-02,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-03,0.0,0.0,0.0,29.8,0.0,21.0,
1994-12-04,28.3168,0.0,0.0,59.6,37.5,42.0,
1994-12-05,226.5344,44.0,48.0,89.39999999999998,75.0,63.0,
1994-12-06,1557.424,108.0,120.0,119.2,127.0,76.0,
1994-12-07,1557.424,16.0,0.0,149.0,0.0,60.0,
1994-12-08,566.336,2.0,0.0,0.0,0.0,30.0,
1994-12-09,198.2176,0.0,0.0,0.0,0.0,0.0,
1994-12-10,84.9504,0.0,0.0,0.0,0.0,0.0,
1994-12-11,28.3168,0.0,0.0,0.0,0.0,0.0,
1994-12-12,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-13,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-14,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-15,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-16,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-17,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-18,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-19,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-20,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-21,0.0,0.0,0.0,0.0,0.0,0.0,
1994-12-22,28.3168,0.0,0.0,0.0,0.0,0.0,
1994-12-23,56.6336,27.6,20.0,27.0,16.0,26.6,
1994-12-24,113.2672,55.2,22.0,54.0,36.0,53.2,
1994-12-25,283.168,82.80000000000003,0.0,81.0,60.66666666666667,79.8,
1994-12-26,5408.508800000001,110.4,100.0,108.0,85.33333333333334,106.4,
1994-12-27,2831.680000000001,138.0,2.0,135.0,110.0,133.0,
1994-12-28,1642.3744000000006,0.0,0.0,0.0,0.0,0.0,
1994-12-29,1217.6224,0.0,0.0,0.0,0.0,0.0,
1994-12-30,1104.3552,12.0,41.0,25.0,0.0,10.0,
1994-12-31,1160.9888,0.0,0.0,12.5,0.0,0.0,
1995-01-01,849.5039999999998,0.0,0.0,0.0,0.0,0.0,
1995-01-02,736.2368,0.0,0.0,0.0,0.0,0.0,
1995-01-03,622.9696,0.0,0.0,0.0,0.0,0.0,
1995-01-04,622.9696,6.0,6.0,20.0,0.0,21.0,
1995-01-05,84950.40000000001,176.0,138.0,166.0,212.0,165.0,
1995-01-06,18774.0384,100.0,1.0,2.0,131.0,7.0,
1995-01-07,6937.616,0.0,0.0,0.0,0.0,0.0,
1995-01-08,4304.1536,0.0,0.0,0.0,0.0,0.0,
1995-01-09,2859.9968,0.0,0.0,0.0,0.0,0.0,
1995-01-10,2237.0272,0.0,0.0,0.0,0.0,0.0,
1995-01-11,1868.9088,0.0,0.0,0.0,0.0,0.0,
1995-01-12,1699.0079999999996,5.0,15.0,15.0,3.0,14.0,
1995-01-13,1585.7408,6.0,8.0,4.0,0.0,3.0,
1995-01-14,1387.5232,5.0,0.0,0.0,0.0,2.0,
1995-01-15,1189.3056,0.0,0.0,0.0,11.666666666666668,0.0,
1995-01-16,1076.0384,0.0,0.0,0.0,23.333333333333336,0.0,
1995-01-17,1104.3552,37.0,32.0,25.0,35.0,21.0,
1995-01-18,1160.9888,0.0,0.0,0.0,0.0,4.0,
1995-01-19,1132.672,0.0,0.0,0.0,0.0,0.0,
1995-01-20,1104.3552,0.0,0.0,0.0,0.0,0.0,
1995-01-21,1076.0384,0.0,0.0,0.0,0.0,0.0,
1995-01-22,1047.7216,3.0,0.0,0.0,0.0,0.0,
1995-01-23,991.088,0.0,0.0,0.0,0.0,0.0,
1995-01-24,934.4544,0.0,0.0,0.0,0.0,0.0,
1995-01-25,906.1376,0.0,0.0,0.0,0.0,0.0,
1995-01-26,24805.5168,81.0,50.0,59.0,92.0,42.0,
1995-01-27,12431.0752,22.0,15.0,10.0,52.0,3.0,
1995-01-28,6399.5968,20.0,0.0,10.0,0.0,0.0,
1995-01-29,4247.52,0.0,0.0,0.0,0.0,0.0,
1995-01-30,3086.5312,0.0,0.0,0.0,0.0,0.0,
1995-01-31,2520.1952,0.0,0.0,0.0,0.0,0.0,
1995-02-01,2180.3936,0.0,0.0,0.0,0.0,0.0,
1995-02-02,1840.592,0.0,0.0,0.0,0.0,0.0,
1995-02-03,1642.3744000000006,0.0,0.0,0.0,0.0,0.0,
1995-02-04,1444.1568,0.0,0.0,0.0,0.0,0.0,
1995-02-05,1359.2064,0.0,0.0,0.0,0.0,0.0,
1995-02-06,1217.6224,0.0,0.0,0.0,0.0,0.0,
1995-02-07,1160.9888,0.0,0.0,0.0,0.0,0.2857142857142857,
1995-02-08,1076.0384,0.0,0.0,0.0,0.0,0.5714285714285714,
1995-02-09,1019.4048,0.0,0.0,0.0,0.0,0.8571428571428571,
1995-02-10,962.7712,0.0,0.0,0.0,0.0,1.1428571428571428,
1995-02-11,934.4544,0.0,0.0,0.0,0.0,1.4285714285714286,
1995-02-12,877.8208,0.0,0.0,0.0,6.0,1.7142857142857142,
1995-02-13,906.1376,9.0,10.0,3.0,0.0,2.0,
1995-02-14,2831.680000000001,12.0,17.0,30.0,44.0,47.0,
1995-02-15,36528.672,45.0,5.0,3.0,0.0,3.0,
1995-02-16,13025.728000000001,40.0,12.0,18.0,31.0,4.0,
1995-02-17,6088.111999999999,0.0,0.0,0.0,0.0,0.0,
1995-02-18,4190.8864,0.0,0.0,0.0,0.0,0.0,
1995-02-19,3029.8976,0.0,0.0,8.0,0.0,0.0,
1995-02-20,2435.2448,0.0,0.0,16.0,0.0,0.0,
1995-02-21,2038.8096,0.0,0.0,24.0,0.0,1.0,
1995-02-22,1812.2752,12.0,40.0,0.0,0.0,23.0,
1995-02-23,1642.3744000000006,0.0,0.0,0.0,17.0,2.0,
1995-02-24,1387.5232,0.0,0.0,0.0,0.0,0.0,
1995-02-25,1189.3056,11.0,0.0,0.0,3.0,0.0,
1995-02-26,1132.672,0.0,0.0,0.0,0.0,0.0,
1995-02-27,1047.7216,0.0,0.0,0.0,0.0,0.0,
1995-02-28,991.088,0.0,7.0,36.0,0.0,17.0,
1995-03-01,1076.0384,66.0,0.0,0.0,60.0,0.0,
1995-03-02,1047.7216,0.0,0.0,0.0,0.0,0.0,
1995-03-03,877.8208,0.0,10.0,0.0,0.0,0.0,
1995-03-04,821.1872000000003,0.0,5.0,0.0,0.0,32.666666666666664,
1995-03-05,792.8704,0.0,0.0,0.0,45.49999999999999,65.33333333333333,
1995-03-06,40776.192,117.0,110.0,93.0,91.0,98.0,
1995-03-07,11156.8192,30.0,10.0,95.71428571428572,0.0,17.0,
1995-03-08,6031.4784,0.0,0.0,98.42857142857143,0.0,0.0,
1995-03-09,4474.0544,0.0,0.0,101.14285714285714,0.0,0.0,
1995-03-10,3482.9664,0.0,0.0,103.85714285714286,0.0,0.0,
1995-03-11,5012.0736,0.0,0.0,106.57142857142857,0.0,26.0,
1995-03-12,19651.8592,115.0,70.0,109.28571428571428,64.5,35.5,
1995-03-13,8608.3072,0.0,0.0,112.0,129.0,45.0,
1995-03-14,5776.6272,0.0,0.0,0.0,0.0,0.0,
1995-03-15,4502.371200000001,0.0,0.0,0.0,0.0,0.0,
1995-03-16,3681.184,0.0,0.0,0.0,0.0,0.0,
1995-03-17,3284.748800000001,0.0,0.0,0.0,0.0,0.0,
1995-03-18,2888.3136,0.0,0.0,0.0,0.0,0.0,
1995-03-19,2633.4624,0.0,0.0,0.0,0.0,0.0,
1995-03-20,2406.928,0.0,0.0,0.0,0.0,0.0,
1995-03-21,2265.344,0.0,0.0,0.0,0.0,0.0,
1995-03-22,2095.4432,0.0,0.0,0.0,0.0,0.0,
1995-03-23,1982.176,0.0,0.0,0.5,0.0,0.0,
1995-03-24,1868.9088,0.0,0.0,1.0,0.0,3.0,
1995-03-25,1727.3248,0.0,0.0,0.0,0.0,0.0,
1995-03-26,1699.0079999999996,0.0,0.0,0.0,0.0,0.0,
1995-03-27,1614.0576,0.0,0.0,0.0,0.0,0.0,
1995-03-28,1585.7408,0.0,0.0,0.0,0.0,0.0,
1995-03-29,1472.4736,29.0,0.0,0.0,0.0,0.0,
1995-03-30,1387.5232,0.0,0.0,0.0,0.0,0.0,
1995-03-31,1302.5728,0.0,0.0,0.0,0.0,0.0,
1995-04-01,1217.6224,0.0,0.0,0.0,0.0,0.0,
1995-04-02,1189.3056,0.0,0.0,0.0,0.0,0.0,
1995-04-03,1132.672,0.0,0.0,0.0,0.0,0.0,
1995-04-04,1104.3552,0.0,0.0,0.0,0.0,0.0,
1995-04-05,1047.7216,0.0,0.0,0.0,0.0,0.0,
1995-04-06,1019.4048,0.0,0.0,0.0,0.0,0.0,
1995-04-07,1019.4048,0.0,0.0,0.0,0.0,0.0,
1995-04-08,991.088,0.0,0.0,0.0,0.0,0.0,
1995-04-09,991.088,0.0,0.0,0.0,0.0,0.0,
1995-04-10,991.088,0.0,0.0,0.0,0.0,0.0,
1995-04-11,906.1376,0.0,0.0,0.0,0.0,0.0,
1995-04-12,877.8208,0.0,0.0,0.0,0.0,0.0,
1995-04-13,877.8208,0.0,0.0,5.428571428571429,0.0,0.0,
1995-04-14,821.1872000000003,0.0,0.0,10.857142857142858,0.0,0.0,
1995-04-15,821.1872000000003,0.0,0.0,16.285714285714285,0.0,5.333333333333333,
1995-04-16,849.5039999999998,0.0,0.0,21.714285714285715,6.5,10.666666666666666,
1995-04-17,821.1872000000003,7.0,22.0,27.142857142857146,13.0,16.0,
1995-04-18,821.1872000000003,0.0,0.0,32.57142857142857,0.0,0.0,
1995-04-19,1047.7216,35.0,31.0,38.0,0.0,11.0,
1995-04-20,1274.256,14.0,0.0,0.0,20.0,0.0,
1995-04-21,1076.0384,0.0,0.0,0.0,0.0,0.0,
1995-04-22,991.088,0.0,0.0,0.0,0.0,0.0,
1995-04-23,877.8208,0.0,0.0,0.0,0.0,0.0,
1995-04-24,792.8704,0.0,0.0,0.0,0.0,0.0,
1995-04-25,764.5536,0.0,0.0,0.0,0.0,0.0,
1995-04-26,764.5536,0.0,0.0,0.0,0.0,0.0,
1995-04-27,764.5536,0.0,0.0,0.0,0.0,0.0,
1995-04-28,764.5536,0.0,0.0,0.0,0.0,0.0,
1995-04-29,707.9200000000003,0.0,0.0,0.0,0.0,0.0,
1995-04-30,707.9200000000003,0.0,0.0,0.0,0.0,0.0,
1995-05-01,707.9200000000003,0.0,0.0,0.0,0.0,0.0,
1995-05-02,651.2864,0.0,0.0,0.0,0.0,0.0,
1995-05-03,651.2864,0.0,0.0,0.0,0.0,0.0,
1995-05-04,594.6528000000002,0.0,0.0,0.0,0.0,0.0,
1995-05-05,622.9696,0.0,0.0,0.0,0.0,0.0,
1995-05-06,622.9696,0.0,0.0,0.0,0.0,8.0,
1995-05-07,651.2864,3.0,7.0,18.0,0.0,16.0,
1995-05-08,651.2864,0.0,0.0,7.0,0.0,0.0,
1995-05-09,651.2864,0.0,0.0,0.0,0.0,0.0,
1995-05-10,651.2864,0.0,0.0,0.0,0.0,0.0,
1995-05-11,594.6528000000002,0.0,0.0,0.0,0.0,0.0,
1995-05-12,538.0192,0.0,0.0,0.0,0.0,0.0,
1995-05-13,538.0192,0.0,0.0,0.0,0.0,0.0,
1995-05-14,538.0192,0.0,0.0,0.0,0.0,0.0,
1995-05-15,538.0192,0.0,0.0,0.0,0.0,0.0,
1995-05-16,509.7024,0.0,0.0,0.0,0.0,0.0,
1995-05-17,509.7024,0.0,0.0,0.0,0.0,1.0,
1995-05-18,509.7024,0.0,0.0,0.0,0.0,0.0,
1995-05-19,509.7024,0.0,0.0,0.0,0.0,0.0,
1995-05-20,481.3856,0.0,0.0,0.0,0.0,0.0,
1995-05-21,453.0688,0.0,0.0,0.0,0.0,0.0,
1995-05-22,453.0688,0.0,0.0,0.0,0.0,0.0,
1995-05-23,396.4352,0.0,0.0,0.0,0.0,0.0,
1995-05-24,424.752,0.0,0.0,0.0,0.0,0.0,
1995-05-25,424.752,0.0,0.0,0.0,0.0,0.0,
1995-05-26,368.1184,0.0,0.0,0.0,0.0,0.0,
1995-05-27,311.4848,0.0,0.0,0.0,0.0,0.0,
1995-05-28,339.8016,0.0,0.0,0.0,0.0,0.0,
1995-05-29,311.4848,0.0,0.0,0.0,0.0,0.0,
1995-05-30,254.8512,0.0,0.0,0.0,0.0,0.0,
1995-05-31,254.8512,0.0,0.0,0.0,0.0,0.0,
1995-06-01,198.2176,0.0,0.0,0.0,0.0,0.0,
1995-06-02,198.2176,0.0,0.0,0.0,0.0,0.0,
1995-06-03,226.5344,0.0,0.0,0.0,0.0,0.0,
1995-06-04,169.9008,0.0,0.0,0.0,0.0,0.0,
1995-06-05,141.584,0.0,0.0,0.0,0.0,0.0,
1995-06-06,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-07,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-06-08,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-06-09,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-10,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-11,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-12,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-13,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-14,84.9504,0.0,0.0,0.0,0.0,0.0,
1995-06-15,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-16,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-17,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-18,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-06-19,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-06-20,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-06-21,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-06-22,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-23,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-24,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-25,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-26,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-06-27,84.9504,0.0,0.0,0.0,0.0,0.0,
1995-06-28,84.9504,0.0,0.0,0.0,0.0,0.0,
1995-06-29,84.9504,0.0,0.0,0.0,0.0,0.0,
1995-06-30,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-07-01,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-07-02,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-07-03,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-07-04,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-07-05,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-07-06,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-07-07,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-07-08,28.3168,2.0,0.0,0.0,0.0,0.0,
1995-07-09,0.0,0.0,0.0,0.0,0.0,0.0,
1995-07-10,0.0,0.0,0.0,0.0,0.0,0.0,
1995-07-11,0.0,0.0,0.0,0.0,0.0,0.0,
1995-07-12,0.0,1.0,18.0,0.0,0.0,0.0,
1995-07-13,28.3168,0.0,1.0,0.0,0.0,19.0,
1995-07-14,56.6336,0.0,3.0,0.0,0.0,0.0,
1995-07-15,0.0,4.0,0.0,0.0,0.0,0.0,
1995-07-16,56.6336,0.0,0.0,0.0,10.5,0.0,
1995-07-17,84.9504,0.0,0.0,0.0,21.0,0.0,
1995-07-18,113.2672,0.0,0.0,0.0,0.0,0.0,
1995-07-19,141.584,0.0,0.0,0.0,0.0,0.0,
1995-07-20,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-07-21,0.0,0.0,0.0,0.0,0.0,0.0,
1995-07-22,0.0,0.0,0.0,0.0,0.0,0.0,
1995-07-23,0.0,0.0,0.0,0.0,0.0,0.0,
1995-07-24,0.0,0.0,0.0,0.0,0.0,0.0,
1995-07-25,0.0,0.0,0.0,0.0,0.0,0.0,
1995-07-26,0.0,0.0,0.0,0.0,0.0,0.0,
1995-07-27,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-07-28,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-07-29,0.0,0.0,0.0,0.0,0.0,0.0,
1995-07-30,0.0,0.0,0.0,0.0,0.0,0.0,
1995-07-31,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-01,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-02,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-03,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-04,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-05,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-06,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-07,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-08,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-09,0.0,0.0,0.0,0.0,10.0,0.0,
1995-08-10,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-11,0.0,0.0,0.0,0.0,0.0,5.25,
1995-08-12,0.0,36.0,2.0,0.0,7.0,10.5,
1995-08-13,141.584,0.0,0.0,0.0,0.0,15.75,
1995-08-14,141.584,0.0,0.0,0.0,0.0,21.0,
1995-08-15,113.2672,6.0,4.0,48.0,0.0,21.0,
1995-08-16,113.2672,38.0,0.0,40.0,3.0,23.0,
1995-08-17,113.2672,0.0,0.0,0.0,0.0,0.0,
1995-08-18,56.6336,0.0,0.0,0.0,0.0,0.0,
1995-08-19,56.6336,21.0,0.0,0.0,0.0,5.500000000000001,
1995-08-20,311.4848,0.0,30.0,0.0,74.0,11.0,
1995-08-21,396.4352,202.0,80.0,17.0,10.0,21.0,
1995-08-22,56.6336,0.0,9.0,0.0,0.0,0.0,
1995-08-23,28.3168,14.0,12.0,0.0,0.0,5.0,
1995-08-24,0.0,0.0,0.0,0.0,0.0,19.0,
1995-08-25,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-26,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-27,0.0,0.0,0.0,0.0,14.0,0.0,
1995-08-28,0.0,0.0,0.0,0.0,28.0,0.0,
1995-08-29,0.0,0.0,0.0,0.0,0.0,0.0,
1995-08-30,0.0,0.0,0.0,11.0,0.0,3.0,
1995-08-31,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-01,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-02,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-03,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-04,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-05,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-06,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-07,0.0,18.0,21.0,0.0,9.0,16.0,
1995-09-08,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-09,0.0,0.0,0.0,0.0,13.0,0.0,
1995-09-10,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-11,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-12,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-13,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-14,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-15,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-16,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-17,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-18,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-19,0.0,0.0,0.0,0.0,47.0,0.0,
1995-09-20,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-21,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-22,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-23,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-24,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-25,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-26,0.0,0.0,0.0,0.0,0.0,0.0,
1995-09-27,0.0,143.0,0.0,0.0,0.0,37.5,
1995-09-28,56.6336,0.0,108.0,93.0,82.0,75.0,
1995-09-29,0.0,86.0,0.0,0.0,35.0,0.0,
1995-09-30,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-01,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-02,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-03,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-04,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-05,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-06,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-07,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-08,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-09,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-10,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-11,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-12,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-13,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-14,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-15,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-16,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-17,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-18,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-19,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-20,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-21,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-22,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-23,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-24,0.0,0.0,0.0,0.0,0.0,0.0,
1995-10-25,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-26,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-27,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-28,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-29,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-30,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-10-31,28.3168,0.0,0.0,0.0,0.0,0.0,
1995-11-01,28.3168,1.0,0.0,0.0,18.0,0.0,
