DateTime,Avery_Discharge,Bradley_Discharge,Copper_Discharge,EastQuigley_Discharge,Gothic_Discharge,Marmot_Discharge,PHISCO_Discharge,Quigley_Discharge,Rock_Discharge,Rustlers_Discharge,00_Precipitation,01_Precipitation,02_Precipitation,10_Precipitation,11_Precipitation,12_Precipitation,20_Precipitation,21_Precipitation,22_Precipitation,Castnet_AirTemperature,ERCSMWS_AirTemperature,JuddFalls_AirTemperature,KettlePonds_AirTemperature,ERCSMWS_RelativeHumidity,JuddFalls_RelativeHumidity,ERCSMWS_SnowDepth,JuddFalls_SnowDepth,JuddFalls_SoilMoisture_508,JuddFalls_SoilMoisture_2540,JuddFalls_SoilMoisture_5080,KettlePonds_SoilMoisture_508,KettlePonds_SoilMoisture_2540,KettlePonds_SoilMoisture_5080,ERCSMWS_SoilTemperature_508,ERCSMWS_SoilTemperature_1016,ERCSMWS_SoilTemperature_2032,ERCSMWS_SoilTemperature_5080,ERCSMWS_SoilTemperature_10160,JuddFalls_SoilTemperature_508,JuddFalls_SoilTemperature_2540,JuddFalls_SoilTemperature_5080,KettlePonds_SoilTemperature_508,KettlePonds_SoilTemperature_2540,KettlePonds_SoilTemperature_5080
2015-10-07,225.085971566538,24.76112007732607,225.085971566538,32.310551433410076,1.1711779904241364,5.884900682657544,888.6491055416667,56.625301277058,10.387361871026867,,0.006,0.0208,0.0892,0.0,0.0264,0.173,0.0118,0.0966,0.3914,6.565666720275292,,7.018784722222222,6.604727564102564,,61.83868055555556,,618.3868055555556,12.861111111111116,9.311805555555557,6.971527777777778,6.356089743589743,6.2233974358974375,6.871634615384616,,,,,,10.295902777777778,11.490416666666668,11.706319444444444,9.087551282051283,11.020102564102563,10.517099358974356
2015-10-08,202.42657636602718,23.03841944861536,202.42657636602718,33.62484992895689,0.9992418405696906,5.8072123631265855,931.729599375,56.74677756097582,9.059826009130727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751208310326834,,8.964555555555558,6.390870695970698,,49.07326388888888,,490.7326388888888,13.054166666666667,10.460416666666667,6.930555555555558,6.6870695970695975,6.188315018315022,6.849175824175824,,,,,,10.852333333333334,11.184374999999998,11.433402777777774,8.749656776556776,10.727004029304027,10.337245421245418
2015-10-09,192.40161083224743,24.973897987769707,192.40161083224743,31.65352982210202,0.9116332370871938,5.7192521861806105,1060.8661584166666,55.76542506201399,8.503948985081582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.577041685584584,,9.231534722222225,6.177013827838827,,54.128611111111105,,541.286111111111,12.763194444444444,9.822222222222221,6.968750000000003,7.01804945054945,6.153232600732603,6.826717032967032,,,,,,11.74973611111111,11.598541666666668,11.487430555555555,8.411762271062273,10.433905494505495,10.15739148351648
2015-10-10,186.6986670841773,24.66703607933596,186.6986670841773,31.44659369718284,0.9296471046885321,5.7738552697830725,1022.037906625,57.165545204447355,8.217731183524139,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25766661764125,,10.277006944444443,9.131686569424517,,50.34618055555556,,503.4618055555555,12.35,9.654166666666667,6.927083333333334,,5.915993330164006,6.319102568508296,,,,,,12.22913888888889,11.825138888888883,11.607777777777775,10.78894738667017,10.046277473582446,9.308567873386234
2015-10-11,185.2117910360297,23.298959791039422,185.2117910360297,32.028379190402724,0.9911062984934284,5.964439362287521,827.3879559999997,61.42972169133524,8.195577005002027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99699991941875,,9.899486111111113,8.767151081890008,,53.11590277777778,,531.1590277777779,11.715277777777775,9.190277777777778,6.9222222222222225,,5.911678520620262,6.313300067021825,,,,,,11.187722222222225,12.03173611111111,11.728402777777779,9.86135708518846,9.289338319954354,8.677810964920306
2015-10-12,177.07045831614067,22.36093532863177,177.07045831614067,30.535956948167748,0.9698732347816176,5.8749818159008615,874.1518964166665,52.0897625376367,7.658377454693737,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4340000252,,10.654951388888888,9.496631097386153,,34.30798611111111,,343.0798611111112,11.172222222222222,10.247222222222225,6.938194444444445,,5.925855751978278,6.3323654290488,,,,,,11.245430555555556,11.443680555555556,11.502013888888893,9.912757924091883,9.331282815744341,8.712763286206428
2015-10-13,172.01098644485077,25.1748270691476,172.01098644485077,29.01023891495748,0.8277522360408007,5.627047632717424,948.4973233333333,51.62345056629015,7.065903317804137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7490416467175,,10.129791666666668,8.989534962628644,,24.72270833333333,,247.22708333333333,10.653472222222222,12.158333333333333,6.99375,,5.975167861049651,6.398679731751331,,,,,,11.386458333333332,11.569305555555555,11.459305555555556,10.038371430283307,9.433786885600302,8.798179861498673
2015-10-14,167.20870871924694,25.10185423307121,167.20870871924694,28.57247155366673,0.7683771174116475,5.540317196088535,931.6279670416666,53.81624514444006,6.931262268658935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.168875028691582,,10.594680555555557,9.438433361861774,,26.340833333333336,,263.40833333333336,10.166666666666668,12.984027777777774,6.973611111111111,,5.957292221511277,6.374640797021664,,,,,,11.59077777777778,11.616527777777774,11.455,10.220358852932707,9.582293619069974,8.921930426706885
2015-10-15,164.10445887595415,22.96914931179749,164.10445887595415,27.93244514355643,0.7344282186952317,5.51201432568228,873.79214725,52.7477097283635,6.7096489688588505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.827291682363581,,10.63211111111111,9.474576442225453,,26.697152777777767,,266.97152777777774,9.675,13.097222222222225,6.926388888888893,,5.915376928800615,6.318273639724518,,,,,,11.730458333333333,11.703402777777775,11.489027777777775,10.3447723876744,9.683818479276926,9.006531027230235
2015-10-16,159.79279143114888,23.11578474473208,159.79279143114888,26.98944164957437,0.7055831233123575,5.8318302067669325,938.9740465,52.44699715533191,6.572535643095358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.510458406990721,,9.046368055555558,7.943377189571199,,39.216527777777785,,392.16527777777776,9.247916666666667,12.204861111111107,6.906944444444445,,5.898117690625633,6.2950636337786285,,,,,,11.601041666666667,11.715624999999998,11.507847222222226,10.2295009034621,9.589753783303133,8.92814697675031
2015-10-17,158.0451458899511,22.29862636886537,158.0451458899511,27.00757704830418,0.7380276797953733,5.956484929710213,854.7773764166667,53.556486860745494,6.728575758946437,,0.0176,0.0,0.0,0.1138,0.0,0.0,0.0,0.0,0.0,6.1914999981708325,,7.168409722222222,6.130013803591611,,59.81243055555557,,598.1243055555557,8.862499999999997,12.010416666666668,6.856250000000001,,5.85312039109801,6.2345518325625715,,,,,,10.561291666666667,11.624444444444444,11.461527777777777,9.303395102742947,8.83402602305526,8.298399521606731
2015-10-18,167.9192011555036,23.395528525321023,167.9192011555036,28.00193475559354,1.0497639147312536,6.0161941671847465,780.5341214166667,53.254688365591896,8.87671753945243,,0.2702,0.4558,0.3818,0.606,0.4612,0.7208,1.6984,1.905,1.5628000000000002,5.807666669291668,,6.015631944444442,5.0168873953593724,,81.09361111111113,,810.9361111111111,8.756249999999998,11.643055555555556,6.7902777777777805,,5.7945622615757575,6.15580359810332,,,,,,9.995486111111113,11.13722222222222,11.200277777777774,8.799431835535326,8.422778160361535,7.955706942893376
2015-10-19,195.027124757568,23.15532638587886,195.027124757568,27.62771286587748,1.6523234072438853,6.017761334078388,724.8443033333333,50.21791843076546,14.983276148667654,125.07056569059692,5.4129999999999985,5.6862,5.231,6.703099999999999,6.2502,5.9429,8.016300000000001,7.7278,6.0507,4.668958375850834,,4.745180555555557,3.7901349209374064,,86.65666666666668,,866.5666666666667,13.37986111111111,14.835416666666667,6.7965277777777775,,5.800109873846284,6.163263957157352,,,,,,8.804736111111113,10.691875,10.960347222222223,7.7388302657288,7.557298159866072,7.234503016745531
2015-10-20,190.34729887627893,16.512403484537366,190.34729887627893,25.965013204970298,1.0571518792453896,5.6133889043444976,675.2024680416667,28.095318754721017,17.010539614905912,112.52310603029196,2.8643,2.4381000000000004,1.6278,3.9620000000000006,3.3404,2.9114,6.3726,6.3198,4.9328,4.1351249963035,,4.28765277777778,3.3483444373231124,,77.01819444444443,,770.1819444444443,21.578472222222228,8.889583333333333,6.648611111111113,,5.6688163834437635,5.98670212621187,,,,,,7.537972222222222,9.770694444444443,10.453680555555557,6.610523090310133,6.636568526287914,6.467259606987832
2015-10-21,154.14011830257044,13.727341623355944,154.14011830257044,24.339898592895928,0.9045087693569559,4.97500584848846,489.51682633333337,26.862969492665602,16.48567565846154,107.85132092941141,4.2288,4.11,2.697,3.9938,3.5716,1.3878,2.3572,1.8219999999999998,0.726,3.6167916407191663,,3.3087569444444447,3.6107314102564105,,85.64715277777778,,856.4715277777777,21.025694444444444,16.306944444444447,6.549305555555558,10.989807692307695,5.73224358974359,6.557211538461538,,,,,,7.776194444444445,9.552569444444442,10.08,4.357028205128207,6.916723076923077,7.999144230769229
2015-10-22,173.35095173782776,13.782157284569823,173.35095173782776,23.45245001682391,0.8462323474102758,5.011759795403728,503.9105202916667,27.567307516518568,16.54882707063937,105.45457620173693,8.6944,8.7632,9.258,7.75,7.3872,9.187999999999999,11.658,9.5556,10.5112,0.5991250015793738,,0.6976527777777778,3.396874542124542,,93.68958333333336,,936.8958333333336,21.74791666666667,17.752083333333335,6.6722222222222225,11.320787545787544,5.697161172161173,6.534752747252747,,,,,,4.772861111111111,8.887847222222222,9.733680555555557,4.0191336996337,6.623624542124543,7.819290293040291
2015-10-23,156.5818056050274,10.985296471820524,156.5818056050274,25.741839639118147,0.7345155536313541,4.288074317931509,527.64915325,24.367947338355915,15.144809052192915,109.07290084287523,1.2612,1.6124,2.2,1.8944,2.294,3.7472,3.7944,3.8516,5.5544,0.9098749809597374,,1.0104513888888889,3.1830176739926737,,85.18618055555554,,851.8618055555555,27.80694444444445,16.733333333333334,6.503472222222222,11.6517673992674,5.662078754578755,6.5122939560439566,,,,,,4.9619583333333335,7.571972222222222,8.925416666666663,3.681239194139195,6.330526007326008,7.639436355311354
2015-10-24,151.38986830910048,10.695880443866676,151.38986830910048,24.67399995980991,0.6610588540449195,4.19840340651313,496.7573753333333,24.221247230242525,14.09956100784863,99.82473398041391,0.0332,0.0936,0.1808,0.0208,0.0532,0.1468,0.0,0.0008,0.0216,0.7071249637134166,,1.2618055555555554,2.969160805860806,,56.03145833333334,,560.3145833333333,25.039583333333336,19.119444444444444,6.476388888888889,11.982747252747252,5.6269963369963385,6.489835164835164,,,,,,5.198652777777777,7.293180555555558,8.47673611111111,3.34334468864469,6.037427472527473,7.459582417582417
2015-10-25,173.98757684148026,12.81466059218575,173.98757684148026,25.608638780088054,0.6893779916734073,4.548301241205383,467.56685479166663,29.21619668551203,16.182714633436664,97.34631195250485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.790791660546375,,3.7673472222222224,2.7553039377289377,,55.93159722222222,,559.3159722222222,23.11875,19.15,6.493055555555558,12.313727106227107,5.591913919413919,6.467376373626374,,,,,,5.995861111111113,7.3149861111111125,8.227152777777778,3.0054501831501845,5.7443289377289375,7.279728479853478
2015-10-26,206.31308325876802,11.474599324477214,206.31308325876802,24.0581721947011,0.7174798120104242,4.183069146367618,476.2723500416668,26.37971739750355,15.761706279590724,97.86885428345863,1.9456,1.2121999999999995,0.9106,2.031,1.2926,1.0852,3.1386,2.8576,2.2526,2.274708311383996,,2.395395833333333,2.541447069597069,,78.86923611111109,,788.692361111111,22.48333333333333,15.580555555555556,6.443055555555558,12.644706959706962,5.5568315018315015,6.444917582417582,,,,,,6.6805069444444465,7.950118055555554,8.341111111111111,2.6675556776556792,5.451230402930404,7.0998745421245415
2015-10-27,204.48863144136126,10.179965504600355,204.48863144136126,25.52281743070732,0.611021618169616,4.193812417927095,473.30214504166673,27.30664297834867,13.386218239449791,94.90005061444307,0.0,0.0,0.0,0.0664,0.1004,0.0624,0.0716,0.1192,0.7968,-1.2885000041377082,,-1.3605138888888888,2.3275902014652012,,76.63625,,766.3625000000003,22.340277777777768,19.258333333333333,6.518055555555558,12.975686813186815,5.521749084249085,6.4224587912087925,,,,,,3.7203194444444434,7.131180555555555,8.152930555555555,2.329661172161174,5.1581318681318695,6.920020604395603
2015-10-28,202.6733817118737,103.8015023093774,202.6733817118737,24.403318788649305,0.5565653747099634,4.190434443040027,455.11242983333335,38.323572966166665,13.602599191168945,136.22442964050504,1.9108,2.3336,2.9282000000000004,3.0698,3.5018,4.2762,4.8618000000000015,6.8052,4.3096,-1.960166657964584,,-1.2503541666666669,2.1137333333333332,,47.21347222222222,,472.1347222222223,24.019444444444453,19.288194444444443,6.6111111111111125,13.306666666666667,5.486666666666667,6.4,,,,,,3.466569444444444,6.200513888888887,7.517930555555558,1.991766666666667,4.865033333333334,6.740166666666666
2015-10-29,200.86734721230133,14.228776963945062,200.86734721230133,25.30584371803949,0.591889791798571,4.154340089169434,472.15557291666664,30.570574247071317,15.477989567443727,92.07165624118515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978749688310415,,1.9415208333333327,1.5096736111111106,,44.01388888888889,,440.13888888888886,24.96388888888889,19.37430555555555,6.383333333333334,14.228472222222226,5.659722222222222,6.564583333333332,,,,,,3.9483472222222233,5.898069444444445,7.151694444444442,2.2659722222222216,4.7900833333333335,6.677583333333334
2015-10-30,199.07039569483865,11.287983092996807,199.07039569483865,24.87270413742711,0.5836667502687002,3.680682708767967,464.89735029166667,24.384598648693,13.883450676480102,91.7368398254944,1.6628,2.008,2.8080000000000003,1.2032,0.9172,1.4568,2.6304,2.3992000000000004,1.8248,0.41004166488199584,,0.1249722222222222,0.7148055555555555,,74.7975,,747.975,24.710416666666664,19.42430555555556,6.318055555555557,15.478472222222226,5.627083333333332,6.590972222222222,,,,,,5.129,6.282902777777778,7.097236111111113,3.7830833333333334,5.226541666666667,6.493027777777778
2015-10-31,197.28268755392898,8.398010233779331,197.28268755392898,24.281943760191396,0.4713216118640655,3.2462735398439686,435.50268725,22.515578428283334,12.038405842354727,87.17827892137898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8546666956199165,,1.5844861111111108,1.7674652777777775,,55.70854166666667,,557.0854166666667,23.698611111111113,19.573611111111113,6.384722222222222,15.470138888888883,5.677777777777778,6.58611111111111,,,,,,4.471944444444444,6.129138888888887,7.057,2.4324027777777784,5.036861111111112,6.440055555555558
2015-11-01,195.5040974749459,10.30312008353778,195.5040974749459,23.21500275542753,0.5245816814244286,3.4723858342557734,426.65367373913045,26.672540956901173,14.135442337849073,85.65699386720857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025791677336042,,2.9789999999999996,1.5960486111111107,,56.12034722222222,,561.2034722222222,22.69236111111111,19.71805555555556,6.417361111111113,15.259722222222221,5.6423611111111125,6.625694444444445,,,,,,4.987805555555556,6.1323194444444455,6.9383194444444465,2.406944444444445,4.71651388888889,6.232625
2015-11-02,193.73466602216163,11.79332670290023,193.73466602216163,23.38797852603925,0.5226620831106428,3.4923619435479245,421.53052108333327,29.03831171958397,14.956636089158964,84.39587242901325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.166749984644875,,4.774104166666667,2.5428402777777777,,38.78493055555556,,387.8493055555555,21.96041666666667,19.930555555555557,6.39375,15.007638888888884,5.626388888888887,6.661805555555558,,,,,,5.4291944444444455,6.332333333333334,6.972236111111113,2.6341527777777776,4.635208333333334,6.079069444444443
2015-11-03,191.97438201970527,11.732645630319086,191.97438201970527,23.49729096103045,0.4881039371361516,3.3967270881273888,418.71763816666663,27.81717699124582,14.062903278196847,82.93788124703698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2157916904746795,,4.6219166666666665,2.559180555555556,,32.873402777777784,,328.73402777777784,21.226388888888884,20.128472222222236,6.336805555555558,14.72013888888889,5.634027777777778,6.654166666666668,,,,,,5.017444444444443,6.418208333333332,7.021111111111113,2.3573055555555555,4.594819444444443,5.951777777777778
2015-11-04,190.2232084216344,11.398096449233384,190.2232084216344,23.30473818195363,0.4840507368094728,3.3309662507639994,437.55687891666673,25.131149993588533,13.760669447947295,80.91857718924682,7.5118,7.741,7.377999999999999,9.5562,9.7982,10.1622,12.0926,13.0992,11.470999999999998,-0.5442500167224167,,-0.6359583333333333,-0.15039583333333342,,80.008125,,800.0812500000003,20.820138888888884,20.300000000000004,6.363194444444442,14.481944444444444,5.575,6.6416666666666675,,,,,,3.5388611111111117,6.180708333333333,6.9223888888888885,1.961180555555556,4.453402777777779,5.828388888888887
2015-11-05,188.48112515277336,16.716765663457206,188.48112515277336,21.77942986600101,0.4062677085635692,2.7724336169841184,374.48370745833336,33.73661285473241,11.841175883697964,80.35823940816854,4.225,4.1728000000000005,3.4644,5.6241,4.9993,4.6542,6.130799999999999,8.1039,6.3827000000000025,-5.137291709581249,,-5.3271875,-4.779701388888889,,83.87506944444443,,838.7506944444443,23.13819444444445,20.075,6.470138888888887,14.481944444444444,5.565972222222222,6.6625000000000005,,,,,,2.6784722222222217,5.3221944444444444,6.4205,1.8659444444444444,4.1327500000000015,5.677819444444445
2015-11-06,186.74819440477418,126.07015215972851,186.74819440477418,19.97750972320016,0.4216384311601157,2.8175707023668415,392.44440945833327,14.921932555605762,12.794123535665376,80.01468558278349,3.8208,2.7960000000000003,1.8359999999999999,9.236,4.0024,3.024,18.6084,6.2764,4.5636,-6.352666695913332,,-6.590638888888887,-6.0844097222222215,,82.22284722222223,,822.2284722222223,24.956944444444442,20.46805555555555,6.364583333333332,14.875000000000002,5.572222222222222,6.6395833333333325,,,,,,2.3201527777777784,4.877458333333333,6.0316944444444465,1.6785277777777778,3.988111111111112,5.503125
2015-11-07,185.024263854656,152.1630258842682,185.024263854656,18.19596387859848,0.4825089235964697,2.753946158918552,384.54312733333336,6.2514144964451495,15.466666696334464,79.67237636653914,0.0,0.0288,0.2136,0.0,0.0244,0.2628,0.0,0.0532,0.6476,-7.66847618563519,,-6.5481180555555545,-9.534659722222225,,59.58222222222222,,595.8222222222222,25.17430555555556,20.484027777777776,6.322916666666668,15.277777777777779,5.626388888888887,6.552083333333335,,,,,,2.049916666666667,4.520722222222221,5.727388888888887,1.2913194444444445,3.7931527777777783,5.3442083333333334
2015-11-08,183.3094650258621,24.78237847228432,183.3094650258621,21.680128592480393,0.5687500431829702,3.0046922846749013,363.44097275,23.230945846686765,18.526033278451198,79.33130684412187,0.0,0.0,0.0,0.0008,0.0,0.0,0.0488,0.0024,0.0,-4.818875004538908,,-2.704833333333333,-6.400791666666668,,56.48,,564.8,25.54583333333333,18.968055555555555,6.354166666666666,15.408333333333335,5.720833333333334,6.5458333333333325,,,,,,1.6688472222222224,4.180847222222222,5.439097222222222,0.8439722222222222,3.4515555555555566,5.154694444444444
2015-11-09,181.6036945415868,25.534668051275524,181.6036945415868,22.170413867570467,0.5819952641306574,3.026805900541755,554.776013,28.89242777342184,18.321477090163786,78.99147013409271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,-3.7590833262873753,,-1.6336041666666663,-4.9240763888888885,,57.069861111111095,,570.6986111111112,26.153472222222234,20.793750000000006,6.47638888888889,15.454861111111107,5.689583333333332,6.553472222222222,,,,,,1.1724305555555554,3.852652777777777,5.1266250000000015,0.6316527777777777,3.129541666666667,4.931291666666667
2015-11-10,179.90702783895858,14.881263849221995,179.90702783895858,23.183288169093426,0.6267449429692028,3.3443713214688207,574.025989,35.858948508070576,17.09823604000525,78.65286830605731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5341666465,,-1.2058402777777777,-2.8334861111111116,,57.74256944444446,,577.4256944444445,26.881249999999994,19.088888888888885,6.4236111111111125,15.591666666666667,5.632638888888889,6.5777777777777775,,,,,,0.8594166666666666,3.4793333333333334,4.795513888888889,0.5345694444444443,2.914708333333333,4.698486111111111
2015-11-11,178.21935398711102,8.00028131278749,178.21935398711102,22.26213474447529,0.4303307641748688,2.5850397909784486,638.1909850000002,20.53958125826385,11.682201283595836,78.31549515119858,5.6878,5.8415,5.5372,8.1176,8.247399999999999,7.7024,8.3095,8.7552,8.369299999999999,-6.514291683832084,,-6.9210555555555535,-6.1427361111111125,,74.20583333333333,,742.0583333333333,27.35833333333333,13.562500000000002,6.330555555555558,15.97152777777778,5.632638888888889,6.575694444444445,,,,,,1.0857361111111112,3.3182638888888882,4.535263888888889,0.5560555555555556,2.8024027777777776,4.503444444444447
2015-11-12,176.54070827282138,7.676544612170093,176.54070827282138,18.551313880986225,0.4131676325616557,2.7778458332047897,484.192997,19.153113897320715,12.718763900920749,77.97934156325128,0.0,0.0,0.0,0.0,0.0,0.0199,0.0,0.0,0.2247,-8.478208407764791,,-6.769826388888888,-9.329909722222222,,60.20585416666668,,602.0585416666668,26.5525,23.22770833333333,6.317291666666668,16.11388888888889,5.677777777777778,6.568055555555558,,,,,,1.1072083333333331,3.2533430555555563,4.401077777777778,0.4761527777777778,2.7303472222222225,4.359583333333333
2015-11-13,174.87109752578866,8.721464032229656,174.87109752578866,18.92235067336717,0.4018825636901764,2.708654516027309,522.6929779999998,18.69673890501468,13.042334700003266,77.64441664848064,0.0,0.0134,0.1884,0.0,0.0,0.1012,0.0,0.0,0.0294,-5.787749977471429,,-3.5838680555555555,-7.298020833333332,,46.64972222222222,,466.4972222222222,25.59375,24.476388888888888,6.391666666666668,15.847222222222225,5.645833333333332,6.459027777777778,,,,,,0.9646388888888888,3.1092083333333336,4.250597222222222,0.2814305555555556,2.593930555555556,4.23575
2015-11-14,173.21046493533592,9.550671054360768,173.21046493533592,19.227970068136024,0.4135591041429304,2.7974530579134202,529.1090009999998,19.8961075511761,13.836819465116909,77.31070829969313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.03854161004096,,-1.3963097222222225,-5.808173611111113,,33.886277777777785,,338.8627777777778,24.672638888888887,25.218611111111105,6.388194444444445,15.441666666666668,5.559722222222222,6.3902777777777775,,,,,,0.7042777777777779,2.9178888888888888,4.0431388888888895,0.100125,2.3724583333333333,4.0917777777777795
2015-11-15,171.5588889395197,12.413201989450805,171.5588889395197,19.567985385138954,0.4658972561123341,3.0549261169249395,567.609012,23.48602013403757,15.804510434261624,76.9782097906702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4923749951022907,,-0.9814722222222224,-4.695402777777779,,33.59361111111111,,335.9361111111112,24.08819444444445,25.534027777777766,6.502083333333332,13.947916666666668,5.384027777777778,6.355555555555558,,,,,,0.5443055555555555,2.778083333333333,3.9348472222222215,-0.11969444444444445,2.1710277777777782,3.973263888888889
2015-11-16,169.91624991512958,13.224923970281253,169.91624991512958,20.76617496398588,0.469192381286929,3.097059868095029,663.8579960000002,21.77648049675756,15.698475756734195,76.64692101793156,10.8448,9.7578,7.6548000000000025,13.5814,10.7972,8.4522,18.1898,13.9034,10.7442,-4.0842500105502495,,-3.919479166666666,-3.8520625,,72.855,,728.5500000000003,23.703472222222214,25.621527777777786,6.4875,12.158333333333333,5.290972222222223,6.382638888888889,,,,,,0.5458333333333333,2.617486111111111,3.756305555555555,-0.2282638888888889,2.0262222222222217,3.83225
2015-11-17,168.2825694895453,9.084438691691807,168.2825694895453,21.41762151020682,0.3943191671472353,2.7183404227899803,651.0249970000001,16.67699628483711,12.350211062261627,76.31684710375136,0.0,0.0,0.134,0.0008,0.0048,0.1756,0.1696,0.2652,0.8108,-5.5578749775887495,,-5.8728333333333325,-5.009840277777777,,69.90222222222222,,699.0222222222222,23.771527777777766,25.70000000000001,6.411111111111111,12.259722222222221,5.331944444444444,6.3875,,,,,,0.6252222222222222,2.5359027777777783,3.627541666666666,-0.1999305555555556,1.9295138888888888,3.6942916666666665
2015-11-18,166.65786794490288,8.249735724853558,166.65786794490288,18.84795346349064,0.35744280547886675,2.5818531939876266,580.442011,15.084684881407561,12.5733502015161,75.98797009429998,1.7088,1.5688,1.0864,2.2928,2.2968,0.8999999999999999,1.0248,1.7064,1.1184,-4.596500019232083,,-5.280027777777779,-4.147395833333333,,77.47145833333333,,774.7145833333333,23.93333333333333,25.77569444444445,6.408333333333334,11.156944444444445,5.366666666666667,6.404861111111113,,,,,,0.7332777777777778,2.5354861111111107,3.5621388888888887,-0.3505833333333334,1.89875,3.617
2015-11-19,165.04210409604838,7.9352722386829555,165.04210409604838,17.17419230974176,0.3700087428215839,2.70727792424926,599.691987,12.721942595413164,12.397750707653664,75.66029521533186,0.07880000000000001,0.0028,0.0,0.4984,0.0396,0.9008,1.7472,1.7548,1.1188,-2.6025833197249084,,-2.7577222222222213,-3.1159444444444446,,59.295625,,592.95625,24.243055555555557,25.82708333333333,6.492361111111111,10.781944444444445,5.402083333333333,6.4,,,,,,0.8626527777777779,2.5453611111111107,3.5203333333333333,-0.3517916666666667,1.8416666666666668,3.5392916666666667
2015-11-20,163.43527783950168,8.818354189214816,163.43527783950168,17.685622979317692,0.38239565957256777,2.7973711152703298,612.524986,13.040277143267708,13.02010703107549,75.33381832763553,1.1211,1.4672,1.7163,1.331,1.5239,1.6627,0.9295,1.2295,1.3788,-0.4107916651609167,,-1.1454513888888889,-0.2260694444444445,,54.51402777777778,,545.1402777777778,24.56736111111111,25.965277777777786,6.580555555555558,11.697222222222221,5.534722222222222,6.404166666666668,,,,,,0.9573055555555556,2.603,3.457861111111111,-0.2358888888888889,1.8663750000000003,3.473486111111111
2015-11-21,161.83736785832374,37.77892422901157,161.83736785832374,15.600365282605507,0.34123541596879176,2.24802052252926,445.694,13.051224106069036,13.660431296254195,75.00852872100141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5525833368304167,,-7.9668680555555556,-9.696368055555554,,29.55611111111111,,295.5611111111112,24.707638888888887,26.072916666666675,6.575694444444445,11.068055555555556,5.617361111111111,6.404861111111113,,,,,,0.9880555555555556,2.6381805555555555,3.4144305555555565,-0.3860833333333334,1.8611111111111107,3.4436666666666667
2015-11-22,160.2485763529936,9.053071482210523,160.2485763529936,16.449646578015138,0.331933757580474,2.5991626332850304,484.192997,17.136717396270896,14.11054096469242,74.68442872373595,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0812,-3.859041675924542,,-2.4566250000000003,-6.8022638888888896,,22.81708333333333,,228.17083333333332,24.397222222222233,26.26597222222223,6.574305555555553,8.844444444444443,5.5465277777777775,6.402777777777778,,,,,,0.9046388888888892,2.5597222222222222,3.3723472222222224,-0.6677361111111111,1.7130972222222225,3.3997777777777767
2015-11-23,158.66830541441837,9.299100399301905,158.66830541441837,16.701375063146564,0.34949277910022325,2.6080291766750943,548.358977,18.136163158083548,14.471180542993045,74.36151430010796,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.0,0.0441,-3.9311250050858333,,-1.4440972222222217,-5.6883333333333335,,32.38986111111111,,323.8986111111111,24.1875,25.70138888888889,6.558333333333335,8.403472222222224,5.49375,6.418750000000001,,,,,,0.9059027777777778,2.5234027777777777,3.3470694444444447,-0.7689583333333334,1.6002083333333337,3.2929166666666667
2015-11-24,157.0971040055156,9.847383273558485,157.0971040055156,16.93357778842458,0.35014278546441346,2.6924902049358934,541.943014,18.184372269186294,14.62158050465708,72.91214142201676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2305416464801664,,-1.1381180555555557,-4.591666666666667,,34.64347222222222,,346.4347222222222,24.00138888888889,26.426388888888887,6.498611111111113,8.297916666666667,5.504861111111111,6.409722222222222,,,,,,0.8792361111111111,2.4860138888888894,3.277847222222221,-0.7979722222222221,1.5645,3.2113750000000003
